threshold,answered_count,total_count,coverage,unsafe_answered_count,selective_risk
0.57154003200288128,219,1068,0.2050561797752809,62,0.28310502283105021
0.57097115195560466,220,1068,0.20599250936329588,63,0.28636363636363638
0.568764987913986,221,1068,0.20692883895131087,63,0.28506787330316741
0.56741442688408361,222,1068,0.20786516853932585,64,0.28828828828828829
0.56726307517335972,223,1068,0.20880149812734083,64,0.28699551569506726
0.56648832505338598,224,1068,0.20973782771535582,64,0.2857142857142857
0.56586410594680225,225,1068,0.21067415730337077,65,0.28888888888888886
0.56544645108798441,226,1068,0.21161048689138576,66,0.29203539823008851
0.56434802851729904,227,1068,0.21254681647940074,66,0.29074889867841408
0.56403075424997795,228,1068,0.21348314606741572,67,0.29385964912280704
0.56318022105894927,229,1068,0.21441947565543071,68,0.29694323144104806
0.56261904938527296,231,1068,0.21629213483146068,68,0.2943722943722944
0.56164051851815311,232,1068,0.21722846441947566,68,0.29310344827586204
0.56128851172200467,233,1068,0.21816479400749064,69,0.29613733905579398
0.56018748693174503,234,1068,0.21910112359550563,69,0.29487179487179488
0.56014632127288078,236,1068,0.22097378277153559,69,0.2923728813559322
0.55983949767280261,237,1068,0.22191011235955055,69,0.29113924050632911
0.55949282892894769,238,1068,0.22284644194756553,70,0.29411764705882354
0.55948316759445815,239,1068,0.22378277153558052,71,0.29707112970711297
0.55764448104465447,240,1068,0.2247191011235955,71,0.29583333333333334
0.55751278930413828,241,1068,0.22565543071161048,72,0.29875518672199169
0.55727409354523894,242,1068,0.22659176029962547,72,0.2975206611570248
0.55675320374759074,243,1068,0.22752808988764045,73,0.30041152263374488
0.5565482492942716,244,1068,0.22846441947565543,74,0.30327868852459017
0.5543885706525068,245,1068,0.22940074906367042,75,0.30612244897959184
0.55175665571934085,246,1068,0.2303370786516854,76,0.30894308943089432
